Event ID,Timestamp,Source IP,Destination IP,User Agent,Attack Type,Attack Severity,Data Exfiltrated,Threat Intelligence,Response Action
a5010d72-74ba-4dfb-a515-09b32913ac16,2023-09-20 21:39:53,64.78.180.202,8.21.12.165,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.0; Trident/3.0),Ransomware,High,False,Guess tough north week player dog though.,Recovered
215e6b3b-e3fd-4d62-ab5c-6be5e95336b8,2022-10-02 08:12:55,161.48.12.86,51.46.154.207,Mozilla/5.0 (Android 3.2; Mobile; rv:11.0) Gecko/11.0 Firefox/11.0,DDoS,Critical,False,Popular he contain often notice western.,Recovered
dd100753-e917-44c0-8035-c5004527202b,2020-09-01 17:41:49,2.46.41.174,135.100.244.11,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 10.0; Trident/5.1),Malware,Medium,False,Return place then give or establish give.,Recovered
9713b51a-e5e4-4b0a-a5f8-e1e121becc74,2022-07-12 14:37:36,83.62.164.122,172.44.164.126,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_5_8; rv:1.9.4.20) Gecko/2013-01-13 20:09:47 Firefox/13.0,Ransomware,High,False,Eight end federal research area.,Eradicated
96644cc9-58d0-4fe9-a48e-b8325160b1db,2021-04-19 13:44:10,113.221.165.52,134.230.110.67,Opera/9.28.(X11; Linux x86_64; ti-ER) Presto/2.9.178 Version/11.00,Malware,Medium,False,Imagine realize deal.,Recovered
08c0a8d3-84cd-4512-833b-418ae4cd6870,2020-04-06 19:51:28,17.39.2.237,146.250.65.40,Mozilla/5.0 (compatible; MSIE 6.0; Windows 98; Win 9x 4.90; Trident/5.0),Ransomware,Low,False,Glass feel rate.,Blocked
872c6727-fc82-4d55-8720-dafdec4722cb,2021-04-28 23:39:24,36.166.168.68,140.248.188.163,Mozilla/5.0 (compatible; MSIE 5.0; Windows 98; Win 9x 4.90; Trident/4.1),Malware,Low,True,Smile exactly end hotel age.,Blocked
822ec7c0-270f-40ca-9713-1d1b3349b14a,2023-01-17 18:49:24,59.67.46.159,215.14.167.137,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_6 rv:2.0; ur-PK) AppleWebKit/533.37.6 (KHTML, like Gecko) Version/4.0.4 Safari/533.37.6",Malware,Medium,False,Recently into skill east.,Eradicated
c5890815-0320-49db-9c4a-7b9f0077f60f,2020-05-02 07:00:15,142.32.206.79,201.66.38.5,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_8_7; rv:1.9.6.20) Gecko/2023-08-01 22:37:58 Firefox/13.0,Phishing,High,False,Certainly rate responsibility be long.,Recovered
906246e9-a905-4fea-a5df-08a67cccc194,2021-11-15 04:53:32,39.72.162.189,193.196.202.227,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.01; Trident/4.0),Insider Threat,Low,False,Cut century determine defense agreement thing indicate.,Eradicated
a3ccc6cd-b64a-49df-9a62-92c72b6f87cf,2022-11-12 19:03:33,18.88.135.96,174.178.182.196,Opera/9.19.(Windows 98; kk-KZ) Presto/2.9.163 Version/10.00,Phishing,Low,False,Glass run standard most.,Contained
2b78ad00-f30c-4553-b666-2a4df5dd54c6,2023-11-20 00:00:43,207.67.131.141,92.81.159.104,Opera/8.47.(X11; Linux x86_64; ce-RU) Presto/2.9.163 Version/12.00,DDoS,Medium,False,Hair thing stand.,Eradicated
0bfb7e26-ea48-4151-8739-3fd964d83c76,2023-03-06 22:10:50,183.144.194.183,206.229.110.237,Opera/9.20.(X11; Linux i686; hak-TW) Presto/2.9.160 Version/10.00,Phishing,High,False,Less against last type.,Recovered
3e51c9db-e716-4e78-8d36-1640151f40e8,2023-12-03 22:49:56,213.16.21.8,86.91.249.134,Mozilla/5.0 (X11; Linux i686; rv:1.9.6.20) Gecko/2012-07-29 15:21:03 Firefox/3.6.4,DDoS,Critical,False,Simple huge agency.,Recovered
3aa80600-317e-4162-bcef-2980d9d48e0b,2020-06-06 11:45:54,144.10.102.6,157.110.40.198,Opera/8.34.(Windows NT 6.0; fy-DE) Presto/2.9.171 Version/11.00,Phishing,High,False,Political if mention someone view pull pretty.,Recovered
2ecbed84-446b-45eb-a2f9-b5594cb55736,2020-10-03 15:58:46,183.177.46.163,55.115.251.163,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 10.0; Trident/5.1),DDoS,Low,False,Start direction garden husband phone Mrs.,Contained
262bdc32-f6fc-4bac-838d-9ff7460c82b9,2020-08-28 17:05:05,141.70.190.209,62.235.56.94,Mozilla/5.0 (Windows NT 6.0; sd-PK; rv:1.9.0.20) Gecko/2022-12-14 20:27:35 Firefox/3.6.20,Malware,High,False,Specific buy after girl weight fear.,Contained
1f5bbe2e-0c38-48be-b335-721f1fcaf9dd,2020-08-20 11:51:07,128.210.216.196,114.35.89.141,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_3 like Mac OS X; sl-SI) AppleWebKit/535.47.3 (KHTML, like Gecko) Version/3.0.5 Mobile/8B112 Safari/6535.47.3",Insider Threat,High,True,Left involve magazine around interest about type.,Contained
89f4554a-ab0e-4a5d-b6a1-22fc0cba34cd,2023-05-29 09:08:33,219.77.108.77,35.42.19.164,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 4.0; Trident/3.1),DDoS,Critical,True,Situation best woman reveal apply lay.,Contained
9c808475-e6e5-4212-893b-6b4bd386e424,2020-02-06 00:50:12,30.65.180.187,6.230.240.240,"Mozilla/5.0 (Windows; U; Windows NT 5.1) AppleWebKit/534.19.5 (KHTML, like Gecko) Version/4.0 Safari/534.19.5",Insider Threat,Critical,False,No only as ground.,Eradicated
4f9cefc6-c9b8-473a-8295-6ef664e82ea6,2023-04-26 04:08:11,57.169.23.248,126.96.15.112,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 4.0; Trident/3.0),Phishing,Low,False,Alone age drive decide policy.,Blocked
0ff3bd8b-dc08-48ec-96e0-e6ce3d4e511d,2020-03-30 08:08:04,99.133.86.155,186.29.218.252,Mozilla/5.0 (Macintosh; PPC Mac OS X 10_12_4; rv:1.9.5.20) Gecko/2012-05-09 04:39:55 Firefox/3.8,DDoS,Critical,False,Forward gun system around feeling eye.,Eradicated
e0e11d24-96d4-42f3-afa7-8490816b4de5,2020-10-01 19:23:10,49.9.29.32,12.62.185.202,Opera/8.79.(X11; Linux i686; hne-IN) Presto/2.9.160 Version/12.00,Malware,Low,True,Particularly five first drop throughout beautiful worker treatment.,Eradicated
79ccdf4d-e51f-4588-bf87-4ca0192c8fdf,2020-02-25 06:28:53,49.168.243.114,119.185.169.141,Mozilla/5.0 (Windows NT 6.2; cs-CZ; rv:1.9.2.20) Gecko/2015-12-26 15:32:27 Firefox/3.6.17,Phishing,High,False,Democrat so focus once drop political call.,Blocked
12c598a9-6a2b-4150-8376-9da21822df6c,2024-01-09 10:28:19,158.51.219.238,186.63.203.215,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_0 like Mac OS X; cy-GB) AppleWebKit/534.14.4 (KHTML, like Gecko) Version/3.0.5 Mobile/8B114 Safari/6534.14.4",Malware,Critical,False,Before yourself tree president analysis perhaps.,Eradicated
be246f05-8eb6-4515-ad20-c43b7885f682,2021-03-06 17:47:00,97.229.2.140,192.77.62.176,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/534.2 (KHTML, like Gecko) Chrome/16.0.841.0 Safari/534.2",Phishing,Low,True,Well until true bed line identify.,Contained
8f78b933-2c50-435d-be32-b60f55343ede,2022-06-10 07:04:26,206.171.218.79,44.194.165.196,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 5.2; Trident/5.0),DDoS,High,False,Fine soldier never against four address either democratic.,Eradicated
15a0ce24-db48-4f91-8c5e-37f099878a9e,2021-04-01 08:44:46,112.163.31.47,2.189.253.111,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 5.2; Trident/4.0),Malware,Critical,False,Remember reach million one course religious until experience.,Eradicated
aa32496d-a8c6-4bed-96a3-d80d163775a3,2023-08-21 10:39:23,140.249.19.190,142.29.74.12,Opera/9.13.(Windows NT 5.1; mg-MG) Presto/2.9.174 Version/12.00,DDoS,High,False,Street Congress population collection describe task through.,Contained
3c9ca2eb-f205-41a1-9fa8-8685357c91dc,2023-04-04 23:57:17,191.116.4.41,182.146.153.141,"Mozilla/5.0 (Windows NT 5.0) AppleWebKit/534.2 (KHTML, like Gecko) Chrome/54.0.873.0 Safari/534.2",Malware,Medium,False,Future brother tell anyone agree.,Recovered
d0c63c1c-0b5b-480c-9705-216cb796a09d,2020-01-16 08:18:11,36.245.18.71,165.234.222.153,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 10.0; Trident/3.1),DDoS,Critical,False,Year heavy first direction chance cut unit.,Contained
b3abe73e-c626-4f98-bc94-1053d70a5691,2023-04-14 02:36:12,204.13.23.136,137.100.85.30,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_2 like Mac OS X; tr-TR) AppleWebKit/533.6.2 (KHTML, like Gecko) Version/3.0.5 Mobile/8B114 Safari/6533.6.2",Phishing,Low,False,Get hundred role these do machine exactly.,Eradicated
d01f3f37-6288-41ae-b088-70ada1548ef0,2020-05-26 12:14:46,174.228.7.123,6.30.27.129,Opera/8.23.(X11; Linux x86_64; cy-GB) Presto/2.9.174 Version/10.00,Ransomware,Medium,True,Us ask particular pick shoulder base.,Blocked
cce9ac40-5344-4afb-939b-015ced999f6d,2023-11-02 02:40:37,44.102.50.43,209.17.117.141,"Mozilla/5.0 (iPad; CPU iPad OS 7_1_2 like Mac OS X) AppleWebKit/535.2 (KHTML, like Gecko) FxiOS/17.2r8599.0 Mobile/79E935 Safari/535.2",DDoS,High,False,Gun vote deal whether.,Recovered
6cc1716e-4ab6-4c1b-b017-37ad19defea0,2023-11-11 10:25:55,209.77.180.237,46.97.199.45,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 4.0; Trident/4.0),Insider Threat,Critical,False,Interview individual fly site stand majority wait.,Eradicated
f43b47f3-cdc7-41c1-9358-071e7218cd85,2023-11-22 07:34:15,41.72.207.44,137.164.216.156,Mozilla/5.0 (compatible; MSIE 7.0; Windows 98; Win 9x 4.90; Trident/4.0),Insider Threat,Low,False,Learn dark bank not population PM modern.,Contained
6772ee6c-40fc-4e93-ad5d-11e408b9ab2a,2020-02-19 16:43:20,63.243.179.204,185.27.250.251,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_8_0) AppleWebKit/534.2 (KHTML, like Gecko) Chrome/38.0.839.0 Safari/534.2",Ransomware,High,False,Whom individual best easy perform test.,Recovered
16e8e954-e3e4-40f4-9f51-69fa2c4cce33,2023-04-14 04:15:56,219.80.29.88,25.15.133.253,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_5_9) AppleWebKit/533.2 (KHTML, like Gecko) Chrome/36.0.869.0 Safari/533.2",Insider Threat,Low,False,Table share nice step pressure.,Blocked
c48088b1-e5c0-44c4-a00a-99ca3ea26554,2021-07-24 07:20:11,129.64.239.70,181.50.211.42,"Mozilla/5.0 (Windows; U; Windows 98) AppleWebKit/534.28.7 (KHTML, like Gecko) Version/5.0 Safari/534.28.7",Ransomware,Low,False,Money democratic law space call image.,Recovered
5e1ae2ea-0fe8-493e-b77d-aeb17d738c64,2020-10-16 22:36:35,209.216.255.143,38.120.145.242,"Mozilla/5.0 (Windows; U; Windows CE) AppleWebKit/534.15.6 (KHTML, like Gecko) Version/4.1 Safari/534.15.6",Malware,Critical,False,Strong scientist degree difficult.,Eradicated
a28dcc87-d7d1-43ee-aa8c-ac019c2f567a,2020-06-21 23:56:44,4.253.187.1,15.74.233.62,"Mozilla/5.0 (Windows; U; Windows 98) AppleWebKit/535.49.5 (KHTML, like Gecko) Version/4.0.5 Safari/535.49.5",DDoS,Low,False,Tonight score assume where attention.,Contained
b45dc644-d7d2-449a-94c1-1763e46b9237,2022-07-18 22:39:21,97.126.173.162,111.185.240.99,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_0 like Mac OS X; cv-RU) AppleWebKit/531.50.5 (KHTML, like Gecko) Version/4.0.5 Mobile/8B111 Safari/6531.50.5",Malware,Critical,False,Never seven trouble call strong.,Recovered
cee38bae-711a-4e3d-b320-76cda16792cc,2020-01-20 18:48:14,90.83.42.55,77.29.82.59,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_2 like Mac OS X; tk-TM) AppleWebKit/533.48.2 (KHTML, like Gecko) Version/4.0.5 Mobile/8B116 Safari/6533.48.2",Malware,Critical,False,Analysis star a capital loss scene.,Recovered
7d1aecac-ec6c-40f5-8828-20a958ad7215,2023-11-22 15:25:21,213.17.89.90,22.194.23.105,Opera/9.23.(Windows 98; wa-BE) Presto/2.9.185 Version/10.00,Insider Threat,Critical,True,Seven cover life serious seat play.,Eradicated
d01e5af7-c919-4aac-bc36-7c10f600ceaf,2023-12-20 20:59:25,53.226.146.215,119.23.253.51,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_7 rv:5.0; ta-LK) AppleWebKit/535.18.1 (KHTML, like Gecko) Version/4.0.5 Safari/535.18.1",DDoS,Medium,False,During possible none.,Contained
e9b237ce-ff7e-42e8-bd36-7dbb0ccdb8a2,2022-08-09 22:52:38,140.25.48.253,124.219.161.69,Mozilla/5.0 (Windows 98; Win 9x 4.90; bem-ZM; rv:1.9.1.20) Gecko/2022-01-25 02:04:51 Firefox/3.8,Ransomware,Medium,False,Dark then yard.,Recovered
e45be080-0fe8-410c-9ed5-390849d746e0,2022-11-14 15:40:17,64.126.12.180,119.68.160.222,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/531.2 (KHTML, like Gecko) Chrome/44.0.875.0 Safari/531.2",Malware,Low,False,Democratic white point ok.,Blocked
84ad7231-ab83-4538-a18b-10fa9ff220ab,2022-08-28 04:22:43,14.140.135.156,106.150.82.88,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 5.2; Trident/4.1),Malware,Critical,False,Series support college tree its.,Blocked
8a6652f8-08e0-48af-843a-d7e439f8bf9a,2023-10-06 16:44:17,181.90.147.151,123.143.173.153,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_5_2 rv:2.0; lij-IT) AppleWebKit/532.32.3 (KHTML, like Gecko) Version/5.0 Safari/532.32.3",Ransomware,Medium,False,Because election ago drive myself raise cost.,Recovered
6f7025cd-da84-4637-b7f7-4915a197c73f,2021-02-21 00:38:46,66.88.167.177,132.238.87.7,"Mozilla/5.0 (iPad; CPU iPad OS 3_1_3 like Mac OS X) AppleWebKit/532.2 (KHTML, like Gecko) FxiOS/18.5v4836.0 Mobile/89B076 Safari/532.2",Insider Threat,Critical,False,Energy similar agreement side include ten feeling.,Recovered
60c4f4f8-fddd-4515-a738-8981c5124050,2020-03-07 01:25:03,10.191.52.96,164.77.69.239,"Mozilla/5.0 (Windows; U; Windows 95) AppleWebKit/533.10.2 (KHTML, like Gecko) Version/4.0.5 Safari/533.10.2",Insider Threat,Low,False,Heart check maintain her movement up body.,Eradicated
9828b870-e8a7-42dc-b130-8ce3e741f209,2021-10-13 00:32:00,11.13.57.142,6.157.247.120,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0),Phishing,Medium,False,Seem southern report.,Eradicated
2bba6750-e415-4c88-9e0f-b0473265a1c8,2023-08-22 22:28:03,100.175.192.182,150.243.15.116,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_2_1 like Mac OS X) AppleWebKit/534.2 (KHTML, like Gecko) FxiOS/18.7u2566.0 Mobile/14S244 Safari/534.2",Malware,Critical,False,Teacher tonight cold movie memory.,Contained
0bccfb4d-2102-42be-9e4d-786c49a5ba52,2022-03-06 05:12:06,210.208.167.197,125.57.216.61,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_6; rv:1.9.6.20) Gecko/2011-06-18 08:09:57 Firefox/15.0,Ransomware,Critical,False,Happy attack media visit human lawyer.,Recovered
e1b7ac89-97c5-4c59-b8d4-f58dfed2a3d7,2020-03-20 20:56:10,2.241.227.252,54.182.152.135,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 4.0; Trident/4.0),Malware,Critical,False,Under easy rule analysis rock suddenly.,Eradicated
eee15113-b199-42ed-9f73-ebd6d99aeefc,2023-06-04 19:02:58,34.4.52.245,45.232.119.146,Opera/8.42.(X11; Linux i686; nl-AW) Presto/2.9.168 Version/11.00,Ransomware,Critical,False,Allow everybody probably.,Recovered
a6526eb4-7bd1-4f0d-8164-caf9c1817f94,2023-12-16 01:47:19,188.149.29.72,70.162.65.221,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/5.0),Malware,Medium,False,Career close huge street live whose system.,Blocked
b10a9fdc-ec2b-41a0-858c-8002dac4d879,2023-12-08 19:34:28,102.125.221.81,191.163.4.148,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/534.1 (KHTML, like Gecko) Chrome/24.0.820.0 Safari/534.1",Phishing,Low,False,Movement garden family important girl face.,Eradicated
c3c71c90-137f-404e-b322-aedb40859831,2023-06-26 06:57:02,171.240.221.14,108.13.47.250,"Mozilla/5.0 (iPad; CPU iPad OS 9_3_5 like Mac OS X) AppleWebKit/534.2 (KHTML, like Gecko) CriOS/52.0.837.0 Mobile/62U587 Safari/534.2",DDoS,Low,False,Billion special body citizen.,Recovered
436d7ef4-4845-4828-b0bb-32ff6a663a65,2022-09-25 10:44:54,86.63.182.253,2.210.17.183,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_2 rv:3.0; th-TH) AppleWebKit/533.47.1 (KHTML, like Gecko) Version/5.0.2 Safari/533.47.1",Ransomware,Low,False,Side brother watch consider my end.,Recovered
0cc0ffd4-3d0b-4421-809b-7300d9a0e321,2021-06-30 01:28:19,89.54.254.203,146.141.191.238,"Mozilla/5.0 (iPhone; CPU iPhone OS 9_3_6 like Mac OS X) AppleWebKit/536.0 (KHTML, like Gecko) CriOS/26.0.811.0 Mobile/32I915 Safari/536.0",Malware,Medium,False,Society very like religious.,Recovered
43d27651-6572-4d69-896e-fa6de5a17fe7,2023-01-02 22:29:13,208.12.43.194,60.239.102.103,"Mozilla/5.0 (Linux; Android 2.3.3) AppleWebKit/531.1 (KHTML, like Gecko) Chrome/59.0.890.0 Safari/531.1",DDoS,Low,False,Field tend moment loss stock power up indeed.,Contained
70c8fc0d-dbf7-4752-9162-bf5569acb8bf,2020-01-19 02:05:03,131.24.122.56,216.178.151.205,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 5.0; Trident/3.1),Insider Threat,High,False,Beat through base second bad message subject back.,Contained
72c169a4-bbe0-4e0b-865a-077195271e9f,2021-08-24 16:13:01,17.58.197.163,162.169.117.191,Opera/8.84.(Windows NT 6.1; ks-IN) Presto/2.9.163 Version/11.00,Malware,Low,False,Year drug available improve.,Recovered
e3e78563-fcc9-434d-b812-2576da5f3fbf,2020-01-27 03:52:54,179.250.190.133,68.200.193.30,Opera/8.47.(Windows NT 10.0; yo-NG) Presto/2.9.179 Version/12.00,DDoS,Critical,False,Save city goal more hospital without.,Blocked
449742b3-1c97-4125-935a-d344bf7d9389,2020-08-25 21:09:21,178.127.56.90,110.7.130.29,"Mozilla/5.0 (iPad; CPU iPad OS 7_1_2 like Mac OS X) AppleWebKit/533.1 (KHTML, like Gecko) FxiOS/10.1p2356.0 Mobile/15Y661 Safari/533.1",DDoS,Critical,False,Right run story which off.,Recovered
b4b09f05-a437-40b7-81dc-6334ddaed5c6,2022-05-19 05:24:04,13.116.51.12,77.223.203.136,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 4.0; Trident/5.1),Phishing,High,False,Skill ground end seem walk check.,Recovered
78fa6546-1f4c-4d15-b075-080e4d5e5921,2020-04-26 09:45:52,78.38.52.93,146.29.11.201,"Mozilla/5.0 (iPad; CPU iPad OS 14_2_1 like Mac OS X) AppleWebKit/533.0 (KHTML, like Gecko) FxiOS/17.6w6173.0 Mobile/49D494 Safari/533.0",DDoS,High,True,Agency series stay claim service score.,Recovered
21f87ecc-6047-4d4a-9421-72515bb91a48,2023-03-02 16:38:31,215.220.94.143,13.177.207.137,"Mozilla/5.0 (Windows NT 6.0) AppleWebKit/532.2 (KHTML, like Gecko) Chrome/14.0.852.0 Safari/532.2",Malware,Low,False,Question role or popular cover yeah professor head.,Recovered
87ea6112-a7f8-475f-9060-f606b395cdbf,2021-07-26 00:07:44,131.174.90.46,179.131.245.61,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 5.0; Trident/3.0),DDoS,Critical,False,Onto account blue seven.,Contained
dc867c65-cae6-414e-98fd-51d7c48e9195,2020-06-11 18:35:03,143.25.202.89,112.144.225.126,"Mozilla/5.0 (Windows; U; Windows NT 5.1) AppleWebKit/531.30.1 (KHTML, like Gecko) Version/4.0 Safari/531.30.1",Ransomware,Medium,False,Simple age score main design despite.,Recovered
704dda54-9d92-417f-8c0d-1395524d3050,2022-10-03 01:31:19,121.242.0.250,123.127.40.73,"Mozilla/5.0 (Windows; U; Windows NT 4.0) AppleWebKit/532.4.3 (KHTML, like Gecko) Version/4.0.3 Safari/532.4.3",Malware,Medium,False,Middle same similar.,Contained
099d3c4f-49c0-46eb-8b12-0ceb1e2e0b37,2024-01-15 09:19:11,42.138.29.188,193.118.19.221,"Mozilla/5.0 (Windows; U; Windows NT 5.2) AppleWebKit/535.22.3 (KHTML, like Gecko) Version/5.1 Safari/535.22.3",DDoS,High,False,Investment although night strong man.,Eradicated
4b85ea13-2485-4474-9401-00657a22fa05,2020-09-19 11:23:26,5.54.15.20,146.45.137.125,"Mozilla/5.0 (iPad; CPU iPad OS 6_1_6 like Mac OS X) AppleWebKit/531.2 (KHTML, like Gecko) FxiOS/16.4g2058.0 Mobile/17L832 Safari/531.2",Ransomware,Low,True,Suggest crime face Republican catch entire.,Contained
a7e81686-a855-4239-b294-47d654d0e39f,2022-11-15 19:24:14,63.213.247.24,73.111.221.143,Mozilla/5.0 (compatible; MSIE 6.0; Windows 98; Trident/4.0),Malware,Low,False,Development thing in need.,Eradicated
6b9a6d50-613b-4d72-9350-bace17f57abc,2020-06-27 13:12:35,155.87.21.147,142.203.29.142,"Mozilla/5.0 (iPad; CPU iPad OS 7_1_2 like Mac OS X) AppleWebKit/535.1 (KHTML, like Gecko) CriOS/60.0.845.0 Mobile/57I826 Safari/535.1",Malware,Low,False,Institution appear along fund.,Eradicated
ddd099e1-54ee-4ac2-b9aa-2153db0283ca,2023-12-29 09:22:19,168.133.132.205,119.205.199.122,Opera/8.61.(X11; Linux i686; ber-DZ) Presto/2.9.169 Version/12.00,Phishing,Critical,False,Human quite design very line.,Blocked
bd97f7bc-15dc-46fe-8346-a06188522615,2022-12-14 18:21:15,179.224.126.186,154.27.121.152,Opera/9.40.(X11; Linux i686; gv-GB) Presto/2.9.182 Version/10.00,Insider Threat,High,True,Determine arm pretty accept.,Recovered
f8986452-d0c6-4306-afa0-13326a9dc098,2020-01-14 13:38:04,207.54.180.156,55.172.163.144,"Mozilla/5.0 (Windows NT 10.0) AppleWebKit/536.1 (KHTML, like Gecko) Chrome/44.0.800.0 Safari/536.1",DDoS,Low,False,Occur claim technology positive main.,Eradicated
ffedf0ac-813c-40c2-b110-21f225b2876e,2022-01-15 12:22:21,124.157.219.40,160.118.131.60,"Mozilla/5.0 (Windows; U; Windows NT 4.0) AppleWebKit/531.2.7 (KHTML, like Gecko) Version/4.0 Safari/531.2.7",Malware,Critical,False,If once mean include style partner.,Recovered
d3958017-da55-4d89-97d7-45b4a94d95d1,2023-01-28 05:16:34,55.226.181.108,110.176.75.28,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5; rv:1.9.6.20) Gecko/2021-10-25 21:27:04 Firefox/3.8,DDoS,Critical,False,Station perhaps memory discuss might may.,Recovered
b5059f23-58db-42b1-80a3-030bcfac5e05,2023-09-03 05:00:42,161.18.232.209,156.225.185.58,Mozilla/5.0 (Windows NT 6.1; ta-IN; rv:1.9.2.20) Gecko/2021-08-21 03:46:06 Firefox/3.6.6,DDoS,Medium,False,There analysis ask purpose avoid.,Recovered
f327966a-ef2b-4c79-a176-07a0a36868a1,2020-05-24 01:14:24,115.57.27.38,194.209.211.255,Opera/8.65.(X11; Linux i686; pt-BR) Presto/2.9.164 Version/12.00,Insider Threat,High,False,Maintain head military different.,Contained
c38d6ba2-b66b-4867-8f18-c42d4c7a5bca,2022-05-24 01:03:37,90.87.196.97,111.192.215.73,Opera/9.30.(X11; Linux x86_64; gez-ET) Presto/2.9.181 Version/12.00,Malware,Medium,False,Democratic work spring prove dark soon.,Recovered
afae43cc-b917-4432-b808-e76d26ded8dd,2023-03-13 10:08:05,206.172.228.18,93.59.143.65,Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_8_8; rv:1.9.4.20) Gecko/2014-01-28 11:33:44 Firefox/15.0,Phishing,High,False,Toward find recently game.,Recovered
eb35a190-dbcc-4284-8c87-850d6605280c,2023-11-21 06:27:16,113.36.59.227,97.202.32.119,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_11_0) AppleWebKit/536.1 (KHTML, like Gecko) Chrome/24.0.803.0 Safari/536.1",Phishing,Critical,False,To action create official section lay institution.,Recovered
1e1956f5-d2ec-4c6e-a5b6-cd30b9cf9b51,2020-05-31 04:26:30,192.7.48.12,21.192.154.22,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 6.1; Trident/4.1),Phishing,Low,False,Magazine Mr significant leg.,Eradicated
ffe9513d-6b4f-4321-bebc-38438e38d907,2021-05-13 07:38:38,7.37.146.1,18.249.10.187,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 6.2; Trident/5.0),Malware,Medium,False,Leader while turn peace nation.,Recovered
